23.5,20.1017,0.00000532222,0.1,0.02176,0.00000001273
35,20.916,0.00000516543,0.1,0.005066,0.00000003061
45,21.6279,0.00000501246,0.1,0.003325,0.00000002019
55,22.3333,0.00000487254,0.1,0.004563,0.00000002786
70,23.3832,0.00000471622,0.1,0.003899,0.000000024
