DeltaPMPa,DeltaT,DeltaPMPa_e,DeltaT_e
0.38834334,3.8199513381995134,0.0029419949999999998,0.06728717855495228
0.34127141999999994,3.284671532846715,0.0029419949999999998,0.06296612646602201
0.29125750499999997,2.6520681265206814,0.0029419949999999998,0.058385879060597
0.24124358999999995,2.0924574209245743,0.0029419949999999998,0.05491778214730577
0.19417167,1.532846715328467,0.0029419949999999998,0.05211247607098903
0.14709974999999997,0.9975669099756691,0.0029419949999999998,0.050152265089682416
0.097085835,0.583941605839416,0.0029419949999999998,0.04917760058319284
0.047071919999999996,0.24330900243309,0.0029419949999999998,0.04875174059167099
