DeltaPMPa,DeltaT,DeltaPMPa_e,DeltaT_e
0.38834334,3.2867132867132867,0.0029419949999999998,0.060339295711092304
0.34127141999999994,2.773892773892774,0.0029419949999999998,0.05673307369290897
0.28831551,2.191142191142191,0.0029419949999999998,0.05315644223727123
0.24418558499999996,1.7482517482517483,0.0029419949999999998,0.0508783433653507
0.18828767999999999,1.1655011655011656,0.0029419949999999998,0.04855874681328072
0.14709974999999997,0.7692307692307693,0.0029419949999999998,0.04747427755020164
0.09414383999999999,0.3962703962703963,0.0029419949999999998,0.04684826168005453
0.041187930000000005,0.11655011655011656,0.0029419949999999998,0.04663983252872517
