DeltaPMPa,DeltaT,DeltaPMPa_e,DeltaT_e
0.38834334,4.129353233830845,0.0029419949999999998,0.0715055777896496
0.34127141999999994,3.5572139303482584,0.0029419949999999998,0.0665786283649658
0.29125750499999997,2.860696517412935,0.0029419949999999998,0.061165184223829584
0.24418558499999996,2.3134328358208953,0.0029419949999999998,0.057472877515178766
0.19417167,1.6666666666666665,0.0029419949999999998,0.0538971807628524
0.14709974999999997,1.044776119402985,0.0029419949999999998,0.05142031903582933
0.09414383999999999,0.5223880597014925,0.0029419949999999998,0.050173718177558266
0.047071919999999996,0.09950248756218905,0.0029419949999999998,0.049766634349919174
